purchase_date,time_to_go,takeoff_date,price,day_of_week,month,unsold_tickets,number_of_quotes
2015/7/1,64,2015/7/9,1211,4,7,690,138
2015/7/1,63,2015/7/9,1364,4,7,680,136
2015/7/1,62,2015/7/9,1173,4,7,668,133
2015/7/2,61,2015/7/9,1441,4,7,662,132
2015/7/2,60,2015/7/9,1052,4,7,657,131
2015/7/2,59,2015/7/9,1286,4,7,649,129
2015/7/2,58,2015/7/9,1454,4,7,637,127
2015/7/2,57,2015/7/9,1033,4,7,635,127
2015/7/2,56,2015/7/9,1491,4,7,626,125
2015/7/2,55,2015/7/9,1436,4,7,623,124
2015/7/3,54,2015/7/9,1232,4,7,621,124
2015/7/3,53,2015/7/9,1275,4,7,616,123
2015/7/3,52,2015/7/9,1258,4,7,610,122
2015/7/3,51,2015/7/9,1147,4,7,596,119
2015/7/3,50,2015/7/9,1270,4,7,590,118
2015/7/3,49,2015/7/9,1359,4,7,580,116
2015/7/3,48,2015/7/9,1377,4,7,570,114
2015/7/3,47,2015/7/9,1005,4,7,563,112
2015/7/4,46,2015/7/9,1177,4,7,561,112
2015/7/4,45,2015/7/9,1250,4,7,557,111
2015/7/4,44,2015/7/9,1256,4,7,545,109
2015/7/4,43,2015/7/9,1252,4,7,537,107
2015/7/4,42,2015/7/9,1296,4,7,527,105
2015/7/4,41,2015/7/9,1449,4,7,514,102
2015/7/4,40,2015/7/9,1295,4,7,508,101
2015/7/4,39,2015/7/9,1172,4,7,495,99
2015/7/5,38,2015/7/9,1359,4,7,484,96
2015/7/5,37,2015/7/9,1241,4,7,480,96
2015/7/5,36,2015/7/9,1256,4,7,476,95
2015/7/5,35,2015/7/9,1042,4,7,474,94
2015/7/5,34,2015/7/9,1255,4,7,463,92
2015/7/5,33,2015/7/9,1235,4,7,455,91
2015/7/5,32,2015/7/9,1485,4,7,446,89
2015/7/5,31,2015/7/9,1094,4,7,434,86
2015/7/6,30,2015/7/9,1374,4,7,430,86
2015/7/6,29,2015/7/9,1441,4,7,428,85
2015/7/6,28,2015/7/9,1140,4,7,425,85
2015/7/6,27,2015/7/9,1027,4,7,416,83
2015/7/6,26,2015/7/9,1083,4,7,415,83
2015/7/6,25,2015/7/9,1109,4,7,412,82
2015/7/6,24,2015/7/9,1161,4,7,400,80
2015/7/7,23,2015/7/9,1344,4,7,394,78
2015/7/7,22,2015/7/9,1165,4,7,380,76
2015/7/7,21,2015/7/9,1306,4,7,378,75
2015/7/7,20,2015/7/9,1107,4,7,371,74
2015/7/7,19,2015/7/9,1099,4,7,368,73
2015/7/7,18,2015/7/9,1135,4,7,356,71
2015/7/7,17,2015/7/9,1073,4,7,349,69
2015/7/7,16,2015/7/9,1307,4,7,344,68
2015/7/8,15,2015/7/9,1321,4,7,339,67
2015/7/8,14,2015/7/9,1422,4,7,329,65
2015/7/8,13,2015/7/9,1348,4,7,321,64
2015/7/8,12,2015/7/9,1407,4,7,320,64
2015/7/8,11,2015/7/9,1158,4,7,312,62
2015/7/8,10,2015/7/9,1350,4,7,300,60
2015/7/8,9,2015/7/9,1380,4,7,297,59
2015/7/8,8,2015/7/9,1043,4,7,287,57
2015/7/9,7,2015/7/9,1251,4,7,275,55
2015/7/9,6,2015/7/9,1500,4,7,271,54
2015/7/9,5,2015/7/9,1039,4,7,257,51
2015/7/9,4,2015/7/9,1102,4,7,256,51
2015/7/9,3,2015/7/9,1359,4,7,244,48
2015/7/9,2,2015/7/9,1127,4,7,236,47
2015/7/9,1,2015/7/9,1301,4,7,227,45
2015/6/10,240,2015/7/10,1191,5,7,2000,400
2015/6/10,239,2015/7/10,1474,5,7,1997,399
2015/6/10,238,2015/7/10,1398,5,7,1987,397
2015/6/10,237,2015/7/10,1098,5,7,1973,394
2015/6/10,236,2015/7/10,1189,5,7,1963,392
2015/6/10,235,2015/7/10,1031,5,7,1954,390
2015/6/10,234,2015/7/10,1118,5,7,1945,389
2015/6/10,233,2015/7/10,1079,5,7,1939,387
2015/6/11,232,2015/7/10,1343,5,7,1929,385
2015/6/11,231,2015/7/10,1061,5,7,1917,383
2015/6/11,230,2015/7/10,1402,5,7,1910,382
2015/6/11,229,2015/7/10,1138,5,7,1901,380
2015/6/11,228,2015/7/10,1082,5,7,1897,379
2015/6/11,227,2015/7/10,1478,5,7,1884,376
2015/6/11,226,2015/7/10,1109,5,7,1883,376
2015/6/11,225,2015/7/10,1165,5,7,1880,376
2015/6/12,224,2015/7/10,1286,5,7,1875,375
2015/6/12,223,2015/7/10,1394,5,7,1861,372
2015/6/12,222,2015/7/10,1342,5,7,1855,371
2015/6/12,221,2015/7/10,1081,5,7,1845,369
2015/6/12,220,2015/7/10,1140,5,7,1835,367
2015/6/12,219,2015/7/10,1103,5,7,1821,364
2015/6/12,218,2015/7/10,1463,5,7,1810,362
2015/6/12,217,2015/7/10,1023,5,7,1805,361
2015/6/13,216,2015/7/10,1155,5,7,1802,360
2015/6/13,215,2015/7/10,1370,5,7,1800,360
2015/6/13,214,2015/7/10,1451,5,7,1797,359
2015/6/13,213,2015/7/10,1078,5,7,1783,356
2015/6/13,212,2015/7/10,1082,5,7,1777,355
2015/6/13,211,2015/7/10,1364,5,7,1765,353
2015/6/13,210,2015/7/10,1328,5,7,1752,350
2015/6/14,209,2015/7/10,1275,5,7,1743,348
2015/6/14,208,2015/7/10,1008,5,7,1729,345
2015/6/14,207,2015/7/10,1277,5,7,1725,345
2015/6/14,206,2015/7/10,1284,5,7,1714,342
2015/6/14,205,2015/7/10,1493,5,7,1708,341
2015/6/14,204,2015/7/10,1198,5,7,1699,339
2015/6/14,203,2015/7/10,1019,5,7,1697,339
2015/6/14,202,2015/7/10,1457,5,7,1689,337
2015/6/15,201,2015/7/10,1157,5,7,1676,335
2015/6/15,200,2015/7/10,1342,5,7,1670,334
2015/6/15,199,2015/7/10,1088,5,7,1667,333
2015/6/15,198,2015/7/10,1428,5,7,1666,333
2015/6/15,197,2015/7/10,1070,5,7,1658,331
2015/6/15,196,2015/7/10,1003,5,7,1654,330
2015/6/15,195,2015/7/10,1428,5,7,1643,328
2015/6/15,194,2015/7/10,1060,5,7,1642,328
2015/6/16,193,2015/7/10,1480,5,7,1641,328
2015/6/16,192,2015/7/10,1392,5,7,1632,326
2015/6/16,191,2015/7/10,1363,5,7,1630,326
2015/6/16,190,2015/7/10,1380,5,7,1618,323
2015/6/16,189,2015/7/10,1109,5,7,1608,321
2015/6/16,188,2015/7/10,1460,5,7,1600,320
2015/6/16,187,2015/7/10,1449,5,7,1590,318
2015/6/16,186,2015/7/10,1358,5,7,1585,317
2015/6/17,185,2015/7/10,1018,5,7,1580,316
2015/6/17,184,2015/7/10,1459,5,7,1570,314
2015/6/17,183,2015/7/10,1383,5,7,1558,311
2015/6/17,182,2015/7/10,1441,5,7,1556,311
2015/6/17,181,2015/7/10,1487,5,7,1543,308
2015/6/17,180,2015/7/10,1483,5,7,1540,308
2015/6/17,179,2015/7/10,1417,5,7,1529,305
2015/6/18,178,2015/7/10,1276,5,7,1521,304
2015/6/18,177,2015/7/10,1288,5,7,1508,301
2015/6/18,176,2015/7/10,1041,5,7,1501,300
2015/6/18,175,2015/7/10,1293,5,7,1489,297
2015/6/18,174,2015/7/10,1458,5,7,1479,295
2015/6/18,173,2015/7/10,1110,5,7,1476,295
2015/6/18,172,2015/7/10,1335,5,7,1470,294
2015/6/18,171,2015/7/10,1448,5,7,1463,292
2015/6/19,170,2015/7/10,1405,5,7,1454,290
2015/6/19,169,2015/7/10,1246,5,7,1447,289
2015/6/19,168,2015/7/10,1317,5,7,1435,287
2015/6/19,167,2015/7/10,1039,5,7,1426,285
2015/6/19,166,2015/7/10,1422,5,7,1423,284
2015/6/19,165,2015/7/10,1414,5,7,1416,283
2015/6/19,164,2015/7/10,1183,5,7,1403,280
2015/6/19,163,2015/7/10,1175,5,7,1389,277
2015/6/20,162,2015/7/10,1267,5,7,1385,277
2015/6/20,161,2015/7/10,1235,5,7,1372,274
2015/6/20,160,2015/7/10,1484,5,7,1367,273
2015/6/20,159,2015/7/10,1118,5,7,1361,272
2015/6/20,158,2015/7/10,1310,5,7,1358,271
2015/6/20,157,2015/7/10,1260,5,7,1351,270
2015/6/20,156,2015/7/10,1379,5,7,1348,269
2015/6/20,155,2015/7/10,1057,5,7,1339,267
2015/6/21,154,2015/7/10,1001,5,7,1325,265
2015/6/21,153,2015/7/10,1109,5,7,1315,263
2015/6/21,152,2015/7/10,1285,5,7,1309,261
2015/6/21,151,2015/7/10,1098,5,7,1307,261
2015/6/21,150,2015/7/10,1161,5,7,1293,258
2015/6/21,149,2015/7/10,1169,5,7,1290,258
2015/6/21,148,2015/7/10,1417,5,7,1283,256
2015/6/22,147,2015/7/10,1431,5,7,1275,255
2015/6/22,146,2015/7/10,1490,5,7,1274,254
2015/6/22,145,2015/7/10,1134,5,7,1265,253
2015/6/22,144,2015/7/10,1264,5,7,1262,252
2015/6/22,143,2015/7/10,1360,5,7,1258,251
2015/6/22,142,2015/7/10,1134,5,7,1252,250
2015/6/22,141,2015/7/10,1326,5,7,1246,249
2015/6/22,140,2015/7/10,1096,5,7,1244,248
2015/6/23,139,2015/7/10,1232,5,7,1232,246
2015/6/23,138,2015/7/10,1276,5,7,1223,244
2015/6/23,137,2015/7/10,1236,5,7,1221,244
2015/6/23,136,2015/7/10,1267,5,7,1208,241
2015/6/23,135,2015/7/10,1352,5,7,1203,240
2015/6/23,134,2015/7/10,1378,5,7,1190,238
2015/6/23,133,2015/7/10,1446,5,7,1178,235
2015/6/23,132,2015/7/10,1498,5,7,1165,233
2015/6/24,131,2015/7/10,1435,5,7,1161,232
2015/6/24,130,2015/7/10,1468,5,7,1154,230
2015/6/24,129,2015/7/10,1297,5,7,1146,229
2015/6/24,128,2015/7/10,1463,5,7,1145,229
2015/6/24,127,2015/7/10,1018,5,7,1139,227
2015/6/24,126,2015/7/10,1075,5,7,1137,227
2015/6/24,125,2015/7/10,1348,5,7,1136,227
2015/6/24,124,2015/7/10,1200,5,7,1123,224
2015/6/25,123,2015/7/10,1438,5,7,1113,222
2015/6/25,122,2015/7/10,1002,5,7,1104,220
2015/6/25,121,2015/7/10,1310,5,7,1096,219
2015/6/25,120,2015/7/10,1186,5,7,1084,216
2015/6/25,119,2015/7/10,1213,5,7,1081,216
2015/6/25,118,2015/7/10,1221,5,7,1068,213
2015/6/25,117,2015/7/10,1051,5,7,1067,213
2015/6/26,116,2015/7/10,1331,5,7,1062,212
2015/6/26,115,2015/7/10,1289,5,7,1056,211
2015/6/26,114,2015/7/10,1051,5,7,1053,210
2015/6/26,113,2015/7/10,1082,5,7,1042,208
2015/6/26,112,2015/7/10,1237,5,7,1039,207
2015/6/26,111,2015/7/10,1237,5,7,1030,206
2015/6/26,110,2015/7/10,1237,5,7,1023,204
2015/6/26,109,2015/7/10,1066,5,7,1017,203
2015/6/27,108,2015/7/10,1100,5,7,1011,202
2015/6/27,107,2015/7/10,1251,5,7,1003,200
2015/6/27,106,2015/7/10,1396,5,7,996,199
2015/6/27,105,2015/7/10,1177,5,7,984,196
2015/6/27,104,2015/7/10,1493,5,7,975,195
2015/6/27,103,2015/7/10,1076,5,7,969,193
2015/6/27,102,2015/7/10,1326,5,7,961,192
2015/6/27,101,2015/7/10,1328,5,7,951,190
2015/6/28,100,2015/7/10,1338,5,7,942,188
2015/6/28,99,2015/7/10,1177,5,7,928,185
2015/6/28,98,2015/7/10,1256,5,7,915,183
2015/6/28,97,2015/7/10,1278,5,7,907,181
2015/6/28,96,2015/7/10,1137,5,7,897,179
2015/6/28,95,2015/7/10,1092,5,7,886,177
2015/6/28,94,2015/7/10,1497,5,7,879,175
2015/6/28,93,2015/7/10,1072,5,7,870,174
2015/6/29,92,2015/7/10,1079,5,7,858,171
2015/6/29,91,2015/7/10,1396,5,7,844,168
2015/6/29,90,2015/7/10,1261,5,7,832,166
2015/6/29,89,2015/7/10,1469,5,7,821,164
2015/6/29,88,2015/7/10,1460,5,7,810,162
2015/6/29,87,2015/7/10,1086,5,7,798,159
2015/6/29,86,2015/7/10,1434,5,7,791,158
2015/6/30,85,2015/7/10,1477,5,7,777,155
2015/6/30,84,2015/7/10,1022,5,7,772,154
2015/6/30,83,2015/7/10,1117,5,7,768,153
2015/6/30,82,2015/7/10,1157,5,7,767,153
2015/6/30,81,2015/7/10,1317,5,7,755,151
2015/6/30,80,2015/7/10,1268,5,7,744,148
2015/6/30,79,2015/7/10,1260,5,7,737,147
2015/6/30,78,2015/7/10,1196,5,7,733,146
2015/7/1,77,2015/7/10,1466,5,7,722,144
2015/7/1,76,2015/7/10,1172,5,7,711,142
2015/7/1,75,2015/7/10,1319,5,7,707,141
2015/7/1,74,2015/7/10,1357,5,7,698,139
2015/7/1,73,2015/7/10,1154,5,7,696,139
2015/7/1,72,2015/7/10,1318,5,7,691,138
2015/7/1,71,2015/7/10,1454,5,7,679,135
2015/7/1,70,2015/7/10,1395,5,7,669,133
2015/7/2,69,2015/7/10,1013,5,7,668,133
2015/7/2,68,2015/7/10,1053,5,7,665,133
2015/7/2,67,2015/7/10,1496,5,7,652,130
2015/7/2,66,2015/7/10,1097,5,7,642,128
2015/7/2,65,2015/7/10,1138,5,7,640,128
2015/7/2,64,2015/7/10,1378,5,7,627,125
2015/7/2,63,2015/7/10,1297,5,7,621,124
2015/7/2,62,2015/7/10,1087,5,7,613,122
2015/7/3,61,2015/7/10,1147,5,7,605,121
2015/7/3,60,2015/7/10,1478,5,7,599,119
2015/7/3,59,2015/7/10,1220,5,7,591,118
2015/7/3,58,2015/7/10,1302,5,7,578,115
2015/7/3,57,2015/7/10,1181,5,7,577,115
2015/7/3,56,2015/7/10,1201,5,7,575,115
2015/7/3,55,2015/7/10,1496,5,7,563,112
2015/7/4,54,2015/7/10,1165,5,7,557,111
2015/7/4,53,2015/7/10,1095,5,7,548,109
2015/7/4,52,2015/7/10,1235,5,7,539,107
2015/7/4,51,2015/7/10,1453,5,7,535,107
2015/7/4,50,2015/7/10,1019,5,7,524,104
2015/7/4,49,2015/7/10,1331,5,7,521,104
2015/7/4,48,2015/7/10,1465,5,7,509,101
2015/7/4,47,2015/7/10,1225,5,7,502,100
2015/7/5,46,2015/7/10,1256,5,7,496,99
2015/7/5,45,2015/7/10,1183,5,7,484,96
2015/7/5,44,2015/7/10,1161,5,7,475,95
2015/7/5,43,2015/7/10,1012,5,7,464,92
2015/7/5,42,2015/7/10,1270,5,7,452,90
2015/7/5,41,2015/7/10,1225,5,7,451,90
2015/7/5,40,2015/7/10,1326,5,7,445,89
2015/7/5,39,2015/7/10,1217,5,7,443,88
2015/7/6,38,2015/7/10,1197,5,7,439,87
2015/7/6,37,2015/7/10,1356,5,7,437,87
2015/7/6,36,2015/7/10,1059,5,7,424,84
2015/7/6,35,2015/7/10,1159,5,7,419,83
2015/7/6,34,2015/7/10,1496,5,7,418,83
2015/7/6,33,2015/7/10,1367,5,7,410,82
2015/7/6,32,2015/7/10,1095,5,7,407,81
2015/7/6,31,2015/7/10,1051,5,7,402,80
2015/7/7,30,2015/7/10,1427,5,7,397,79
2015/7/7,29,2015/7/10,1092,5,7,385,77
2015/7/7,28,2015/7/10,1008,5,7,373,74
2015/7/7,27,2015/7/10,1131,5,7,369,73
2015/7/7,26,2015/7/10,1242,5,7,355,71
2015/7/7,25,2015/7/10,1156,5,7,342,68
2015/7/7,24,2015/7/10,1434,5,7,335,67
2015/7/8,23,2015/7/10,1465,5,7,334,66
2015/7/8,22,2015/7/10,1321,5,7,332,66
2015/7/8,21,2015/7/10,1334,5,7,321,64
2015/7/8,20,2015/7/10,1165,5,7,309,61
2015/7/8,19,2015/7/10,1253,5,7,304,60
2015/7/8,18,2015/7/10,1437,5,7,303,60
2015/7/8,17,2015/7/10,1129,5,7,302,60
2015/7/8,16,2015/7/10,1459,5,7,300,60
2015/7/9,15,2015/7/10,1497,5,7,293,58
2015/7/9,14,2015/7/10,1176,5,7,286,57
2015/7/9,13,2015/7/10,1050,5,7,279,55
2015/7/9,12,2015/7/10,1231,5,7,272,54
2015/7/9,11,2015/7/10,1185,5,7,262,52
2015/7/9,10,2015/7/10,1438,5,7,261,52
2015/7/9,9,2015/7/10,1377,5,7,257,51
2015/7/9,8,2015/7/10,1018,5,7,248,49
2015/7/10,7,2015/7/10,1363,5,7,245,49
2015/7/10,6,2015/7/10,1423,5,7,244,48
2015/7/10,5,2015/7/10,1098,5,7,230,46
2015/7/10,4,2015/7/10,1037,5,7,217,43
2015/7/10,3,2015/7/10,1305,5,7,207,41
2015/7/10,2,2015/7/10,1376,5,7,197,39
2015/7/10,1,2015/7/10,1226,5,7,194,38
2015/6/11,240,2015/7/11,1316,6,7,2000,400
2015/6/11,239,2015/7/11,1179,6,7,1987,397
2015/6/11,238,2015/7/11,1183,6,7,1983,396
2015/6/11,237,2015/7/11,1074,6,7,1969,393
2015/6/11,236,2015/7/11,1196,6,7,1963,392
2015/6/11,235,2015/7/11,1328,6,7,1955,391
2015/6/11,234,2015/7/11,1450,6,7,1950,390
2015/6/11,233,2015/7/11,1078,6,7,1947,389
2015/6/12,232,2015/7/11,1277,6,7,1937,387
2015/6/12,231,2015/7/11,1280,6,7,1935,387
2015/6/12,230,2015/7/11,1240,6,7,1934,386
2015/6/12,229,2015/7/11,1437,6,7,1920,384
2015/6/12,228,2015/7/11,1447,6,7,1916,383
2015/6/12,227,2015/7/11,1067,6,7,1912,382
2015/6/12,226,2015/7/11,1027,6,7,1898,379
2015/6/12,225,2015/7/11,1454,6,7,1894,378
2015/6/13,224,2015/7/11,1091,6,7,1883,376
2015/6/13,223,2015/7/11,1123,6,7,1878,375
2015/6/13,222,2015/7/11,1149,6,7,1876,375
2015/6/13,221,2015/7/11,1197,6,7,1870,374
2015/6/13,220,2015/7/11,1278,6,7,1867,373
2015/6/13,219,2015/7/11,1293,6,7,1865,373
2015/6/13,218,2015/7/11,1485,6,7,1855,371
2015/6/13,217,2015/7/11,1128,6,7,1854,370
2015/6/14,216,2015/7/11,1467,6,7,1840,368
2015/6/14,215,2015/7/11,1068,6,7,1828,365
2015/6/14,214,2015/7/11,1459,6,7,1817,363
2015/6/14,213,2015/7/11,1308,6,7,1811,362
2015/6/14,212,2015/7/11,1051,6,7,1800,360
2015/6/14,211,2015/7/11,1134,6,7,1791,358
2015/6/14,210,2015/7/11,1447,6,7,1779,355
2015/6/15,209,2015/7/11,1232,6,7,1776,355
2015/6/15,208,2015/7/11,1226,6,7,1762,352
2015/6/15,207,2015/7/11,1240,6,7,1753,350
2015/6/15,206,2015/7/11,1281,6,7,1739,347
2015/6/15,205,2015/7/11,1397,6,7,1731,346
2015/6/15,204,2015/7/11,1443,6,7,1729,345
2015/6/15,203,2015/7/11,1285,6,7,1724,344
2015/6/15,202,2015/7/11,1434,6,7,1721,344
2015/6/16,201,2015/7/11,1219,6,7,1716,343
2015/6/16,200,2015/7/11,1170,6,7,1705,341
2015/6/16,199,2015/7/11,1499,6,7,1699,339
2015/6/16,198,2015/7/11,1055,6,7,1694,338
2015/6/16,197,2015/7/11,1061,6,7,1690,338
2015/6/16,196,2015/7/11,1055,6,7,1682,336
2015/6/16,195,2015/7/11,1363,6,7,1670,334
2015/6/16,194,2015/7/11,1270,6,7,1661,332
2015/6/17,193,2015/7/11,1010,6,7,1647,329
2015/6/17,192,2015/7/11,1077,6,7,1640,328
2015/6/17,191,2015/7/11,1218,6,7,1629,325
2015/6/17,190,2015/7/11,1483,6,7,1618,323
2015/6/17,189,2015/7/11,1478,6,7,1604,320
2015/6/17,188,2015/7/11,1018,6,7,1597,319
2015/6/17,187,2015/7/11,1257,6,7,1588,317
2015/6/17,186,2015/7/11,1361,6,7,1586,317
2015/6/18,185,2015/7/11,1424,6,7,1583,316
2015/6/18,184,2015/7/11,1452,6,7,1581,316
2015/6/18,183,2015/7/11,1242,6,7,1580,316
2015/6/18,182,2015/7/11,1409,6,7,1567,313
2015/6/18,181,2015/7/11,1203,6,7,1561,312
2015/6/18,180,2015/7/11,1167,6,7,1553,310
2015/6/18,179,2015/7/11,1263,6,7,1549,309
2015/6/19,178,2015/7/11,1217,6,7,1542,308
2015/6/19,177,2015/7/11,1123,6,7,1536,307
2015/6/19,176,2015/7/11,1338,6,7,1534,306
2015/6/19,175,2015/7/11,1372,6,7,1522,304
2015/6/19,174,2015/7/11,1318,6,7,1514,302
2015/6/19,173,2015/7/11,1027,6,7,1513,302
2015/6/19,172,2015/7/11,1129,6,7,1504,300
2015/6/19,171,2015/7/11,1451,6,7,1490,298
2015/6/20,170,2015/7/11,1025,6,7,1479,295
2015/6/20,169,2015/7/11,1212,6,7,1474,294
2015/6/20,168,2015/7/11,1475,6,7,1471,294
2015/6/20,167,2015/7/11,1451,6,7,1466,293
2015/6/20,166,2015/7/11,1152,6,7,1465,293
2015/6/20,165,2015/7/11,1302,6,7,1452,290
2015/6/20,164,2015/7/11,1477,6,7,1448,289
2015/6/20,163,2015/7/11,1472,6,7,1439,287
2015/6/21,162,2015/7/11,1141,6,7,1425,285
2015/6/21,161,2015/7/11,1033,6,7,1423,284
2015/6/21,160,2015/7/11,1018,6,7,1410,282
2015/6/21,159,2015/7/11,1201,6,7,1399,279
2015/6/21,158,2015/7/11,1320,6,7,1389,277
2015/6/21,157,2015/7/11,1007,6,7,1377,275
2015/6/21,156,2015/7/11,1269,6,7,1376,275
2015/6/21,155,2015/7/11,1205,6,7,1369,273
2015/6/22,154,2015/7/11,1446,6,7,1357,271
2015/6/22,153,2015/7/11,1203,6,7,1347,269
2015/6/22,152,2015/7/11,1040,6,7,1342,268
2015/6/22,151,2015/7/11,1130,6,7,1340,268
2015/6/22,150,2015/7/11,1270,6,7,1338,267
2015/6/22,149,2015/7/11,1004,6,7,1325,265
2015/6/22,148,2015/7/11,1390,6,7,1323,264
2015/6/23,147,2015/7/11,1232,6,7,1313,262
2015/6/23,146,2015/7/11,1448,6,7,1305,261
2015/6/23,145,2015/7/11,1223,6,7,1292,258
2015/6/23,144,2015/7/11,1121,6,7,1280,256
2015/6/23,143,2015/7/11,1003,6,7,1274,254
2015/6/23,142,2015/7/11,1384,6,7,1268,253
2015/6/23,141,2015/7/11,1065,6,7,1259,251
2015/6/23,140,2015/7/11,1362,6,7,1245,249
2015/6/24,139,2015/7/11,1205,6,7,1240,248
2015/6/24,138,2015/7/11,1225,6,7,1230,246
2015/6/24,137,2015/7/11,1136,6,7,1223,244
2015/6/24,136,2015/7/11,1363,6,7,1221,244
2015/6/24,135,2015/7/11,1287,6,7,1209,241
2015/6/24,134,2015/7/11,1217,6,7,1199,239
2015/6/24,133,2015/7/11,1145,6,7,1196,239
2015/6/24,132,2015/7/11,1189,6,7,1187,237
2015/6/25,131,2015/7/11,1493,6,7,1183,236
2015/6/25,130,2015/7/11,1016,6,7,1182,236
2015/6/25,129,2015/7/11,1083,6,7,1174,234
2015/6/25,128,2015/7/11,1291,6,7,1163,232
2015/6/25,127,2015/7/11,1052,6,7,1157,231
2015/6/25,126,2015/7/11,1017,6,7,1156,231
2015/6/25,125,2015/7/11,1173,6,7,1142,228
2015/6/25,124,2015/7/11,1092,6,7,1134,226
2015/6/26,123,2015/7/11,1255,6,7,1128,225
2015/6/26,122,2015/7/11,1027,6,7,1123,224
2015/6/26,121,2015/7/11,1059,6,7,1111,222
2015/6/26,120,2015/7/11,1261,6,7,1097,219
2015/6/26,119,2015/7/11,1495,6,7,1088,217
2015/6/26,118,2015/7/11,1292,6,7,1084,216
2015/6/26,117,2015/7/11,1039,6,7,1082,216
2015/6/27,116,2015/7/11,1440,6,7,1075,215
2015/6/27,115,2015/7/11,1230,6,7,1074,214
2015/6/27,114,2015/7/11,1135,6,7,1073,214
2015/6/27,113,2015/7/11,1007,6,7,1071,214
2015/6/27,112,2015/7/11,1111,6,7,1057,211
2015/6/27,111,2015/7/11,1000,6,7,1055,211
2015/6/27,110,2015/7/11,1003,6,7,1050,210
2015/6/27,109,2015/7/11,1185,6,7,1043,208
2015/6/28,108,2015/7/11,1241,6,7,1035,207
2015/6/28,107,2015/7/11,1021,6,7,1028,205
2015/6/28,106,2015/7/11,1254,6,7,1017,203
2015/6/28,105,2015/7/11,1147,6,7,1016,203
2015/6/28,104,2015/7/11,1466,6,7,1007,201
2015/6/28,103,2015/7/11,1416,6,7,1006,201
2015/6/28,102,2015/7/11,1471,6,7,1000,200
2015/6/28,101,2015/7/11,1221,6,7,992,198
2015/6/29,100,2015/7/11,1013,6,7,980,196
2015/6/29,99,2015/7/11,1112,6,7,969,193
2015/6/29,98,2015/7/11,1129,6,7,956,191
2015/6/29,97,2015/7/11,1224,6,7,954,190
2015/6/29,96,2015/7/11,1256,6,7,946,189
2015/6/29,95,2015/7/11,1134,6,7,934,186
2015/6/29,94,2015/7/11,1397,6,7,926,185
2015/6/29,93,2015/7/11,1361,6,7,924,184
2015/6/30,92,2015/7/11,1410,6,7,920,184
2015/6/30,91,2015/7/11,1254,6,7,907,181
2015/6/30,90,2015/7/11,1438,6,7,906,181
2015/6/30,89,2015/7/11,1310,6,7,897,179
2015/6/30,88,2015/7/11,1192,6,7,891,178
2015/6/30,87,2015/7/11,1204,6,7,883,176
2015/6/30,86,2015/7/11,1055,6,7,881,176
2015/7/1,85,2015/7/11,1228,6,7,878,175
2015/7/1,84,2015/7/11,1101,6,7,865,173
2015/7/1,83,2015/7/11,1054,6,7,857,171
2015/7/1,82,2015/7/11,1202,6,7,845,169
2015/7/1,81,2015/7/11,1004,6,7,832,166
2015/7/1,80,2015/7/11,1407,6,7,820,164
2015/7/1,79,2015/7/11,1184,6,7,808,161
2015/7/1,78,2015/7/11,1479,6,7,801,160
2015/7/2,77,2015/7/11,1035,6,7,796,159
2015/7/2,76,2015/7/11,1476,6,7,787,157
2015/7/2,75,2015/7/11,1016,6,7,777,155
2015/7/2,74,2015/7/11,1451,6,7,768,153
2015/7/2,73,2015/7/11,1244,6,7,755,151
2015/7/2,72,2015/7/11,1032,6,7,745,149
2015/7/2,71,2015/7/11,1114,6,7,735,147
2015/7/2,70,2015/7/11,1143,6,7,724,144
2015/7/3,69,2015/7/11,1137,6,7,722,144
2015/7/3,68,2015/7/11,1288,6,7,711,142
2015/7/3,67,2015/7/11,1075,6,7,702,140
2015/7/3,66,2015/7/11,1104,6,7,696,139
2015/7/3,65,2015/7/11,1229,6,7,688,137
2015/7/3,64,2015/7/11,1338,6,7,680,136
2015/7/3,63,2015/7/11,1439,6,7,668,133
2015/7/3,62,2015/7/11,1313,6,7,655,131
2015/7/4,61,2015/7/11,1181,6,7,648,129
2015/7/4,60,2015/7/11,1482,6,7,642,128
2015/7/4,59,2015/7/11,1320,6,7,628,125
2015/7/4,58,2015/7/11,1384,6,7,618,123
2015/7/4,57,2015/7/11,1314,6,7,612,122
2015/7/4,56,2015/7/11,1092,6,7,605,121
2015/7/4,55,2015/7/11,1041,6,7,600,120
2015/7/5,54,2015/7/11,1057,6,7,599,119
2015/7/5,53,2015/7/11,1072,6,7,590,118
2015/7/5,52,2015/7/11,1262,6,7,576,115
2015/7/5,51,2015/7/11,1151,6,7,565,113
2015/7/5,50,2015/7/11,1454,6,7,557,111
2015/7/5,49,2015/7/11,1350,6,7,549,109
2015/7/5,48,2015/7/11,1005,6,7,535,107
2015/7/5,47,2015/7/11,1269,6,7,529,105
2015/7/6,46,2015/7/11,1218,6,7,528,105
2015/7/6,45,2015/7/11,1110,6,7,517,103
2015/7/6,44,2015/7/11,1040,6,7,511,102
2015/7/6,43,2015/7/11,1206,6,7,500,100
2015/7/6,42,2015/7/11,1403,6,7,496,99
2015/7/6,41,2015/7/11,1277,6,7,485,97
2015/7/6,40,2015/7/11,1190,6,7,475,95
2015/7/6,39,2015/7/11,1310,6,7,465,93
